"cleaned_text","created_at","total_interactions_count"
"This crisis over Palestine feels very different from most previous ones. Since Israel has gone all out to slaughter Palestinians and carry out a second Nakba the depraved and criminal agenda of theI stand with Israel no matter what crowd has been fully exposed. 1","19",19469
"I'm Palestinian. I feel so politically isolated right now. Most Palestinians seem to have gone off the deep end. I see so many making excuses for terrorism usually along the false lines that Israel is committing genocide. Where are the Palestinians who want peace with Israel?","19",23063
"It has been confirmed that Biden did not take any Americans stranded in Israel back with him in Air Force One. The plane has over 4000 square feet of space. He didnt take anyone because he just didnt want to.","19",12840
"Well Muslims in Israel serve in the Israeli military they serve in the Knesset they are physicians and professors they serve as judges they play on Israels national team. Not unlike how Jews are treated in Egypt Syria Lebanon Yemen Iraq Algeria Libya Tunisia. Oh no","19",18984
"Israel Police Antiwar protesters will be sent to Gaza Israeli police chief says there's a zero tolerance police for antiwar protests threatening to send them to Gaza in buses.","19",10662
"Israel is responsible for supplying Gaza with water  its reprehensible","19",23648
"These images were taken in New York. Thousands of Jews are protesting against Israel. Because Jews do not want to do military service in Israel they are forced to do military service or arrested by Israel. Zionism and antiIsrael Torah Jews hold regular rallies to protest","19",9887
"This years MTV EMAs have been cancelled due to current IsraelGaza events.","19",26042
"Israel targets bakeries to starve Palestinians in Gaza. With no electricity or flour Palestinians cant bake. These bakeries were the only source of bread. Many bakeries are already not working due to shortages of fuelgas and electricity.","19",7920
"Israel just sent 4 missiles into the 3rd oldest church in the world while 400 people were praying there. And this is how Western media are going to frame it?!","19",10553
"While most outlets reprinted IDF press releases Channel 4s report shows all the evidence Israel provided doesnt hold up to a shred of scrutiny.","19",13703
"Israel just stuck out building with two missiles. The. Building has over 100 people mostly kids and women. Got separated form our neighbors. Who have some casualties. At least 3 women","19",8963
"The Israel Occupation Forces committed a very barbaric crime in the Nour Shams camp today They killed Taha Muhammad a Palestinian kid in front of his father and mother and they kept everyone away from him which caused him to","19",6910
"My maid lives in a helper quarter attached to my house. Throughout the night I could hear her crying. But this morning when she came to work she was very cheerful. I asked her the reason for crying and she replied 'I came to know that Israel kiIIed 600 Palestinians by","19",18111
"she said theyre blackmailing palestinians that are even just liking anti israel posts theyre bombing different parts of west bank that people arent even hearing about and theyre still shooting palestinians in the streets. so dont be quiet about whats happening they need you","19",10681
"The Israeli Military organized parties near the Gaza border to celebrate Israels aggression against Gaza. Israeli settler singer Omer Adam can be seen in this video inciting violence against Palestinian children and women.","19",7360
"to be honest I feel Israels multiple conflicting statements deletions and retractions after they bombed the hospital shouldve been enough proof for any selfrespecting journalist but the desire to play agent of empire is stronger I guess","19",13150
"Hamas Israel killed 142 of our population. International media Got it. 142.","19",23799
"Around 60 police officers were injured yesterday during an antiIsrael protest in Berlin Germany. Why do these protesters feel the need to attack German police officers? Via","19",15299
"NEW There is a credible case based on powerful evidence that Israel is attempting to commit if not actively committing genocide against the Palestinian people in the Gaza Strip. We've released released an emergency briefing of Israel's unfolding crimes below.","19",8649
"A UN Security Council resolution on Irans missile program has expired today. Russia is free to deliver hypersonic missiles to Iran. First deliveries are probably arriving at Iranian ports. Russia will support Iran in the upcoming war against IsraelUS. Payback for Ukraine.","19",12639
"Girl I know from a rightleaning Jewish family whos been to Israel multiple times has in a week gone from posting typical zionist stuff on social media to a post calling the attacks on Gaza a genocide so although anecdotal Im getting the sense Israel is losing the propaganda war","19",35412
"Thousands of illegal immigrants in Greece shouting Allah Akbar. These are the same people who celebrated the massacre of Islamic terrorists Hamas in Israel. Soon they will be in your neighborhood in Europe. This madness must be stopped now.","19",11390
"You can't say you weren't warned Israel has just revealed its real intentions in Gaza. This should be a scandal  but our governments won't do a thing.","19",9351
"Biden saying he was born in israel is so funny because hes literally older than israel","19",16781
"Some of you have a short memory. We dont. May the memory of the victims be a blessing.","19",14712
"Holy sht. The Biden admin previously doxxed CIA agents and now doxxed a special forces team in Israel","19",12936
"Chris Hedges Israel engages in the kinds of jawdropping lies that characterize despotic regimes. It does not deform the truth it inverts it. It paints a picture that is diametrically opposed to reality.. Israeli supporters thirst for these lies. They do not want to know the","19",9319
"Israel is not the problem Israel is the solution.","19",19738
"Lmaoo they wanted to make EINSTEIN the president of israel in 1948 and he refused and compared them to Nazis?my god the zionists were desperate for the legitimacy of their fascist violence.","19",12175
"No Christian should support Israel They mock Christ they think you're subhuman they spit at you and they bomb churches. You can only lie to yourself for so long until you realize you've been duped by kosher pastors in their pocket preaching revisionist blasphemy.","19",12590
"Its very repetitive. We used to be bombed every time we moved from one place to another. You know these Palestinians are very dramatic. Aaahh Israel is killing us but they never die they always come back. They are very difficult to kill. Im gagged! Hats off","19",5605
