"cleaned_text","created_at","total_interactions_count"
"We are sounding the alarm There is a risk of genocide against the Palestinepeople.","19",794
"What is our role in the current Gaza crisis as Muslims? How can we help our brothers and sisters in Palestine? Three action items Thread","19",843
"Great video showing the uprising of mass protests in Solidarity with the people of Gaza palestine. Now all out again everywhere in the world this weekend!","19",1242
"Fact  99 of people who trend Free Palestine dont even know where Palestine is in the world map","19",2794
"Wednesday Jewish Chronicle editor complains that the cover of Private Eye suggests Israel and its supporters try to suppress criticism of the country... Thursday the Jewish Chronicle front page calls for a ban on this Saturday's National March for Palestine.","19",889
"While were all looking at the horrors in Gaza  Open land theft by Israeli occupation is happening in West Bank Palestine","19",752
"340 Lenox rd Brooklyn Ny Happened Today at a jewish construction site in Brooklyn. Today aworker blocked a Jewish construction site goes on bizzare rant this is not Palestine and you guys think you own the streets you own everything","19",919
"Just a reminder to all the people screaming for justice and waving Palestine flagson our U.K. streets This little girl with autism was actually murdered by Hamas  in front of her grandmother Dont compare Israel with these barbaric bastards","19",929
"Bombs and body bags In the second week of Israels relentless bombardment of Palestines Gaza deaths are mountingthe worst since Israel imposed a blockade on the Palestinian enclave in 2007. Israels war on Gaza in numbers","19",586
"After calling out news24tvchannel has deleted its tweet. All these sportspersons had tweeted in support of Palestine but this news channel declared it to be in support of Hamas. Yesterday Sikandar Reza  Mo Salah had also tweeted in support of Palestine but this news channel","19",962
"Dear Mr Sunak you do not represent us. We stand with the oppressed in Gaza. You stand with the terror state in Israel formally known as Palestine. You stand with the murderers we stand with the righteous.","19",1029
"We unapologetically stand with Palestine and against the genocide and apartheid they are experiencing. It is evil that this company wants to use our solidarity with an oppressed group of people against us and to open our union stores up to targeted harassment.","19",1231
"More than 1500 high school radicals in San Francisco walked out of school yesterday to protest Israel. Students were filmed chanting From the river to the sea Palestine will be free. How many of these children could even locate Israel on a map.","19",1105
"Sarah Silverman is justifying a million children being deprived of water  which Israel gives them for FREE. Israel has systematically over decades denied Palestine access to its own water sources. From the land stolen from them. New level of colonial occupation unlocked.","19",1558
"We are calling for peace in Israel and Palestine and for a humanitarian corridor to be established in Gaza to ensure the safe passage of civilians.","19",2170
"anyways amos heller aka taylors LONG. TIME. BASSIST. says free palestine.and thats a win!","19",3101
"We're already on high alert in America because of Hamas so the Democratic Mayor in NYC decides it's ok to have Thousandsof demonstrators swarming the streets of in support of Palestine. As a Patriot  A Veteran I'm praying we don't have another 911..","19",743
"Howard Shultz doxxed Starbucks store staff for even attempting to publish a statement in support of Palestine. The staff is currently genuinely scared for their safety. They are targeting union backed stores.","19",690
"A convoy of Iraqis are moving towards the border of Jordan and occupied Palestine in preparation in case the front gets opened.","19",1311
"my friend made a great list of south african organisations you can donate to who are providing aid to Palestine","19",397
"not the kids stopping the president in the street asking him why he banned Palestine protests. One thing about the young Parisians they put in the work","19",1934
"Im sorry for speaking up relatively late. I took my time the past days reading up on the situation in Palestine and finding ways to help properly. Staying neutral about this is not an option. Here is a thread on how to help Palestine","19",1654
"Top political story on the STV website. Major story in the Daily Record. There's a very real split within Scottish Labour over the IsraelPalestine conflict. Will BBC Scotland report this?","19",640
"Nine Scottish Labour officials quit over 'stifling' of IsraelPalestine debate.","19",775
"Ukrainian TV Presenter argues that Ukrainian  Israeli children deserve to live while Palestinian children do not FACTS This is a Belorussian blogger Tatyana Martynova. Shes notand doesnt speak . The video cuts her saying belarus in 20 years will become Palestine","19",1206
"Eva Frazier is a member of Palestine Solidarity Committee thestudent group responsible for the statement blaming Israel for Hamas' massacre of Israeli citizens. Frazier is also part of the staff of the Harvard Model Congress Europe 2024 in the International Criminal","19",684
"Its one of the most cruel and disgusting things  its just evilIsrael pour this concrete into all of Palestine water wells ZionismExplained","19",529
"If youve seen the news lately youve probably heard about how terrorists attacked Israel. But this is a lie that ignores the most important parts of the story. Heres four things you should know about Palestine","19",816
"It hurts my heart how war brings suffering to all innocent people especially to the young ones. Let's pray for peace. Pray for Gaza. Pray for Palestine.","19",973
"Melanie Martnez has shown her support for Palestine and has donated to help the children in Gaza. FreePalestine","19",2715
"Egypt tonight. With our soul and our blood we redeem you O Palestine.","19",970
