"","X","id_of_tweet","cleaned_text","batch","sentiment","error","created_at","total_interactions_count","keyword_israel","keyword_gaza","keyword_palestine","keyword_hamas","keyword_conflict"
"3265",3265,10788,"i am a jew and the state of israel does not speak for me. this woman and this sign speak for me.",4,-1,"",15,36418,1,0,0,0,0
"3266",3266,10789,"this weekendi connected again with prime minister netanyahu to reiterate unwavering u.s. support for israel and to provide an update on our military support and efforts to protect civilians. it's time all countries unequivocally condemned hamas as a terrorist organization",4,1,"",15,24163,1,0,0,1,0
"3267",3267,10824,"breaking iran's foreign minister says that if israel does not change course the 'resistance' will 'change the map of the region'.",4,0,"",15,19832,1,0,0,0,0
"3268",3268,10841,"breakingis about to begin their ground invasion of gaza. hamas is about to be obliterated and gaza is going to be blown to pieces. be vigilant in the us because lone wolf jihadists have been instructed by hamas to kill americans as a form of retaliation.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,9334,0,1,0,1,0
"3269",3269,10886,"lindsey graham today praised bidens statement on israel while criticizing trumps comments on the conflict as a huge mistake and not helpful. story",4,1,"",15,3726,1,0,0,0,1
"3270",3270,10891,"for the first time in the history of wars in gaza  and perhaps in the conflict's history since 1967  gaza municipality begins digging mass graves after it became impossible to access the eastern cemetery adjacent to the occupied land and the morgue refrigerators at alshifa",4,-1,"",15,1198,0,1,0,0,1
"3271",3271,10902,"practically every continuous conflict in eureast asia is due to communities fearing the dominance of anothermajority rule. only solved by separation into small states as yugoslavia cathorthmusl was resolved by partition! iraq kurdsunnishiite syria alawisunnidruze",4,0,"",15,3248,0,0,0,0,1
"3272",3272,10911,"just in us president joe biden has again reiterated the significance of distinguishing between the palestinian people and hamas acknowledging that they are also victims of this conflict.",4,0,"",15,2360,0,0,0,1,1
"3273",3273,10929,"a 6yearold muslim boy was stabbed 26 times and killed in a targeted haterelated crime near chicago. detectives say the child and a woman were targeted due to their muslim identities and the ongoing middle eastern conflict involving hamas and israel.",4,0,"",15,726,1,0,0,1,1
"3274",3274,10989,"a plainfield man stabbed a 6yearold boy to death and seriously injured a 32yearold woman after targeting them because they were muslim the man was upset about the ongoing conflict involving hamas and israel the will county sheriffs office said.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,146,1,0,0,1,1
"3275",3275,11097,"never before have you witnessed an israelipalestine war held up to transparent public scrutiny. this includes the realtime propaganda methods used during the conflict. why are you able to do so on this occasion think welqome to thegreatawakening",4,0,"",15,72,1,0,1,0,1
"3276",3276,11100,"i completely believe that antisemitic attacks in places like the uk and us do rise with the escalation of the conflict but this is not the fault of palestinians whatsoever it's the fault of people who are conflating jews with zionism which is what zionists ultimately want",4,-1,"",15,163,0,0,0,0,1
"3277",3277,11103,"after the hamas terrorist attack on israel most u.s. voters blame palestinians for the conflict and agree with a republican senators call for the eradication of hamas. more at rasmussen reports",4,1,"",15,78,1,0,0,1,1
"3278",3278,11108,"when we confront the human toll of conflict and corruption our collective disgust can spark change. it's time to lift the veil of secrecy and demand accountability from those in power. the game can change when we unite for a higher cause. join us",4,0,"",15,59,0,0,0,0,1
"3279",3279,11129,"such a cop out! palestinians are the ones being corralled into ghettos  openair concentration camps eradicated and cleansed from their lands! there is no two sides to this conflict. one side is completely dominant and fully to blame!! gazagenocide gazaunderattack",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,64,0,1,0,0,1
"3280",3280,11130,"kuffaar always telling everybody the lie that the yahood in the uk or west are facing grave dangers and threats due to this conflict when in reality it is the muslims who are being targeted for attacks by kaafirs in the countries. muslims are unsafe in these hell holes.",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,66,0,0,0,0,1
"3281",3281,11131,"there are growing calls for the aflknown for supporting social issues like gay rights and black lives matterto address the ongoing israelpalestine conflict. ",4,0,"",15,187,1,0,1,0,1
"3282",3282,11149,"im america first. therefore i dont want us to get involved in an ancient middle eastern blood feud. ok so you dont have any opinion on the arabisraeli conflict? no i think israelis should roll over and die. free palestine.",4,-1,"",15,123,1,0,1,0,1
"3283",3283,11168,"leftwingers supporting one of the most antigay regimes on earth rightwingers resorting to leftist tactics of labeling people they disagree with as hateful bigots this conflict does weird things to people",4,0,"",15,135,0,0,0,0,1
"3284",3284,11227,"live update with  hamas is blocking the evacuation of civilians.",4,1,"",15,22881,0,0,0,1,0
"3285",3285,11263,"nirel on the right had been planning to propose to his longtime girlfriend niv left. last saturday hamas broke into their home on kibbutz kfar aza slaughtered the young couple and burned their house to the ground. the engagement ring nirel planned to give niv was found",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,14007,0,0,0,1,0
"3286",3286,11296,"look at all these hamas fighters israel has bravely neutralised and wounded. israel is a sick genocidal false construct. it deserves everything it gets. gazagenocide",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,2445,1,1,0,1,0
"3287",3287,11303,"did israel allow the hamas attack? in 2017 israel's finance minister outlined the 'decisive plan' to complete the ethnic cleansing of palestine and restore israel from 'river to sea'. this plan would need a big event to turn international opinion. video made by",4,-1,"",15,3403,1,0,1,1,0
"3288",3288,11305,"breaking hamas is now posting about chicago illinois in their telegram channel. their posts were made at the same time today that other hamas tied islamic groups in america posted about this story. almost as if american islamic groups are directly coordinating with hamas.",4,1,"",15,2091,0,0,0,1,0
"3289",3289,11325,"you must condemn hamas says the white leftist who voted for jim crow joe the most anti black politician in the modern era. the man responsible for the deaths of millions due to the wars he created. the guy who created our prison state with the crime bill the biggest eco",4,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",15,3031,0,0,0,1,0
"3290",3290,11337,"hamas does not represent the palestinians according to the palestinian authority president president abbas says hamas' actions do not represent palestinians",4,0,"",15,1965,0,0,0,1,0
"3291",3291,11351,"hamas hamas hamas it is a strange insistence on demonizing hamaswithout a slightest reference to the war criminal netanyahu his defense minister or israel as a country that has been occupying land  displacing for 75 yrs. a little logic please",4,-1,"",15,876,1,0,0,1,0
