all_fd601ea4e86b84c636ab557a9002657928071086f3c592fa5d1a6c7759efa03c,,,,,,,,,,
platform,Tweet,Sentiment,,,,,,,,
youtube,"#nepali #hamas #israelpalestineconflict @WorldAffairsUnacademy 
Nepali Workers Captured by Hamas | Israel Palestine Conflict | By Prashant Dhawan #shorts 
#geopolitics #worldaffairs #prashantdhawan
#worldaffairscurrentaffairs #hotissue #recentnews #breakingnews
#unacademy #unacademycurrentaffairs
#currentIssue
  
Link of the Playlist: https://www.youtube.com/playlist?list=PLLv9XAzj8u4if0FYgk3YVranLhZ_IJA4a
Telegram Channel - https://t.me/worldaffairsbyprashantdhawansir

🚀 Goal Subscription Page: https://unacademy.onelink.me/081J/5d36e784
🚀 Goal Special Class Page: https://unacademy.onelink.me/081J/7966eed3
🚀 Goal Combat Page: https://unacademy.onelink.me/081J/9e0fa3fb
🚀 iOS: https://unacademy.onelink.me/081J/77d9587c
🚀Android: https://unacademy.onelink.me/081J/223ac76c
🚀Subscribe Today: https://unacademy.onelink.me/081J/39bea711

👉🏻 SSC Exams Combat Link: https://unacademy.com/combat/ssc-exams/VLEMN
👉🏻 SSC Special Class Link: https://unacademy.com/goal/ssc-exams/VLEMN/classes
👉🏻 Subscribe Today: https://unacademy.com/goal/ssc-exams/VLEMN
👉🏻 Subscribe Today: https://unacademy.com/plus/goal/VLEMN
👉 Bugs Bounty Program Submission Form: http://bit.ly/guidelineviolationform

Top educators are teaching live on Unacademy.
Use Special Code “PD10” to get 10% discount on your Unacademy Subscription.
Subscribe today - https://unacademy.com/plus/goal/KSCGY

Download the Unacademy Learning App here:
Android: https://goo.gl/02OhYI
iOS: https://goo.gl/efbytP

Do Subscribe and be a part of the community for more such lessons here: https://www.youtube.com/channel/UCCJsQKOKArvDksacfT2ryQw?sub_confirmation=1

Unacademy Subscription Benefits:

1. Learn from your favourite teacher
2. Dedicated DOUBT sessions
3. One Subscription, Unlimited Access
4. Real-time interaction with Teachers
5. You can ask doubts in the live class
6. Limited students
7. Download the videos & watch offline",,1302675,"{'comment_count': '3328', 'like_count': '116051', 'view_count': '1299347'}",World Affairs by Unacademy,,2023-10-07 15:09:44,,https://www.youtube.com/watch?v=LNnmSmpStno,https://i.ytimg.com/vi/LNnmSmpStno/default.jpg
youtube,#shorts  Jerusalem Old City,,116,"{'comment_count': '1', 'like_count': '6', 'view_count': '115'}",sunbit,,2023-10-07 23:10:09,,https://www.youtube.com/watch?v=kfrHt8w1KMA,https://i.ytimg.com/vi/kfrHt8w1KMA/default.jpg
youtube,"LIVE: BOL News Bulletin at 6 PM | Israel Trapped | Hamas Got Biggest Support | Palestine Live
#IsraelVsHamas #Palestine #BOLNewsBulletin 

BOL News Bulletin | Israel Trapped | Hamas Got Biggest Support | Palestine |  Israel Attack On Ghaza | Hamas Israel War | Exclusive And Horrific Scenes | Hamas In Action | Israel Government Trapped | Operation Tufan Al Aqsa | Who Are Hamas Militants? | Historical Background Explained | Israel Vs Palestine | BOL Breaking News | Hamas Took Control Of Israel | Military Generals Arrested | Victory Celebration | Bait Ul Maqdis | Masjid al-Aqsa | Bayt al-Maqdis | Israel In Big Trouble | Hamas Victory Celebration | israel | hamas | israel vs palestine | israel news | israel palestine | israel gaza | israel palestine conflict | israel palestine war | palestine and israel | israel palestine news | israel palestine tensions | hamas tunnels under israel | israel vs hamas | hamas attacks israel | hamas attack israel | israel hamas conflict | hamas military power vs israel | hamas vs israel horrific war begins | israel military | israel hamas | hamas vs israel | bol news | bol latest | bol | live news | live | 6 PM Bulletin

For the Latest Updates visit our Websites and Social Media:
-English News: https://www.bolnews.com/
-Urdu News: https://www.bolnews.com/urdu/
-Official Facebook: https://www.facebook.com/BOLNETWORK/
-Official Twitter: https://www.twitter.com/bolnetwork
-Official Instagram: https://www.instagram.com/bolnetwork/​
-Official Tiktok: https://www.tiktok.com/@bolnews
BOL News Official YouTube Channel, For more videos, subscribe to our channel and for suggestions please use the comment section.",,11002,"{'comment_count': '0', 'like_count': '85', 'view_count': '11002'}",BOL News,,2023-10-08 14:12:56,,https://www.youtube.com/watch?v=DBmSshhjWr8,https://i.ytimg.com/vi/DBmSshhjWr8/default.jpg
youtube,"Israel - Palestine War | Why Negotiations Is Not An Option?

#palestine #palestinefree #palestineupdate #palastine #israel #gaza #gazaunderattack #israelnews #israelconflict #benjaminnetanyahu #warzone #war #irondoom #casualties #civilians  #negotiations #egypt #bidenadministration #palestineresistance #resistance",,99,"{'comment_count': '3', 'like_count': '2', 'view_count': '96'}",Voice Journal with Hamza Ameer,,2023-10-08 22:45:41,,https://www.youtube.com/watch?v=xaZ_iO_vX2M,https://i.ytimg.com/vi/xaZ_iO_vX2M/default.jpg
youtube,,,67937,"{'comment_count': '777', 'like_count': '6895', 'view_count': '67160'}",MisterFox 2,,2023-10-08 11:32:48,,https://www.youtube.com/watch?v=mPix-Bcj87g,https://i.ytimg.com/vi/mPix-Bcj87g/default.jpg
youtube,"Hoy sábado 7 de octubre de 2023, desde la Franja de Gaza, Hamás y la Yihad Islámica lanzaron más de 2.200 cohetes y proyectiles hacia Israel. Los ataques alcanzaron ciudades y pueblos de todo el país, causando la muerte de más de 100 personas e hiriendo a más de 900.
El ataque supone una nueva escalada del conflicto entre Israel y los palestinos de consecuencias impredecibles por el momento.",,517961,"{'comment_count': '1880', 'like_count': '24692', 'view_count': '516081'}",Canal Iker Jiménez,,2023-10-07 22:40:55,,https://www.youtube.com/watch?v=jjuv195BlH4,https://i.ytimg.com/vi/jjuv195BlH4/default.jpg
youtube,#IsraelUnderFire #IsraelUnderAttack,,25,"{'comment_count': '0', 'like_count': '0', 'view_count': '25'}",Israeli-American Civic Action Network,,2023-10-07 07:00:27,,https://www.youtube.com/watch?v=xCNQ0oGwUHU,https://i.ytimg.com/vi/xCNQ0oGwUHU/default.jpg
youtube,"En este video, abordamos la situación actual en Israel y compartimos información crucial para la comunidad mexicana que se encuentra en el país durante este periodo de conflicto. Ofrecemos consejos prácticos sobre cómo mantenerse seguro y estar informado acerca de las áreas de riesgo. Además, discutimos formas de apoyar a Israel desde distintas perspectivas, alentando a la solidaridad y comprensión entre ambas naciones. ¡Acompáñanos para obtener la información que necesitas en estos momentos difíciles!",,1463,"{'comment_count': '8', 'like_count': '47', 'view_count': '1455'}",Cita Viajera,,2023-10-08 04:00:00,,https://www.youtube.com/watch?v=-a8oIlvdCaA,https://i.ytimg.com/vi/-a8oIlvdCaA/default.jpg
youtube,As rockets launch we hope for an end.,,9,"{'comment_count': '0', 'like_count': '2', 'view_count': '9'}",J Knick,,2023-10-08 09:32:07,,https://www.youtube.com/watch?v=yWMvXGHcJPo,https://i.ytimg.com/vi/yWMvXGHcJPo/default.jpg
youtube,"UPSC IAS LIVE New Foundation Prelims to Interview (P2I) Batch : https://bit.ly/46i82KM
Batch Starting on 10th October 2023 | Daily Live Classes at 6:00 PM
Hurry Enrol Now : https://bit.ly/46i82KM

In this video, explore the current situation as Israel faces attacks from Hamas and Palestine Jihad, offering essential insights for UPSC GS2 preparation.
UPSC IAS LIVE New Foundation Prelims to Interview (P2I) Hindi Batch
बैच 10 अक्टूबर से शुरू हो रहा है | बैच का समय शाम 6:00 PM
Hurry Enrol Now : https://bit.ly/46t7qBx

UPSC IAS LIVE New Foundation Prelims to Interview (P2I) English Batch
Batch Starting on 10th October 2023 | Daily Live Classes at 6:00 PM
Hurry Enrol Now : https://bit.ly/3RBgGzm

UPSC IAS Prelims to Interview ( P2I) 2024 Live Advanced Batch 5
Admissions Closing on 15th October 2023 | Daily Live Classes at 6:30 PM
Hurry Enrol Now : https://bit.ly/44XIkJN

UPSC IAS (Mains) LIVE Optional Batches : https://bit.ly/3DrHsmw
(PSIR, Sociology, History, Geography, Pub Ad, Anthropology, Mathematics, Hindi Literature)

UPSC IAS (Mains) PSIR Optional Live 2024 (Comprehensive) September Batch 
Admissions Closing on 16th Oct, 2023 | Class Timing -1:00 PM
To know more visit : https://bit.ly/3EtoZFB

UPSC IAS (Mains) Sociology Optional Live 2024 (Comprehensive) October Batch
Batch Starting on 27th October, 2023 | Class Timing -1:00 PM
To know more visit : https://bit.ly/45A6hrb

Uttar Pradesh PSC (Pre + Mains) Live Foundation 2024 Batch 6 
Admissions Closing on 8th Oct 2023 | Daily Live Classes at 8:00 AM
Hurry Enrol Now : https://bit.ly/3PsJyaf

Bihar PSC (Pre + Mains) Live Foundation 2024 Batch 6 
Admissions Closing on 8th Oct 2023 | Daily Live Classes at 8:00 AM
Hurry Enrol Now : https://bit.ly/3rgKRBh

Gaurav Sir Current Affairs  https://bit.ly/3jwDRsv
Complete Static GK by Dr. Gaurav Garg https://bit.ly/3O0FaxE
Banking Awareness (Static) by Dr Gaurav Garg https://bit.ly/36dElAI
 
Vipan Sir Courses - Courses to help you gain an edge with MCQs preparation
10000 MCQs of GA by Vipan Sir https://bit.ly/367qqMi
GS - Dr. Vipan Goyal    https://bit.ly/3vbslbn

Buy our Best Selling UPSC CSE Books
From Online Stores

StudyIQ App/Store
https://bit.ly/3i9FCyg

Amazon
https://bit.ly/StoreStudyIQ

Flipkart 
https://bit.ly/3IDL33A

Read all Information Rich Blogs & Articles here - https://www.studyiq.com/articles/

Download the App to Subscribe to the Course - https://bit.ly/StudyiqApp
For any doubt, Call 080-6897-3353 or Click here for Whatsapp Chat http://wa.me/917703861353
#israel #gazaunderattack #palestine #attack #missile",,546347,"{'comment_count': '1054', 'like_count': '14262', 'view_count': '545293'}",StudyIQ IAS,,2023-10-07 10:00:09,,https://www.youtube.com/watch?v=lDr_aSmAyVY,https://i.ytimg.com/vi/lDr_aSmAyVY/default.jpg
youtube,,,38508,"{'comment_count': '174', 'like_count': '1758', 'view_count': '38334'}",DREAMEA TAMIL,,2023-10-08 14:33:45,,https://www.youtube.com/watch?v=sh-Z2VfnFh8,https://i.ytimg.com/vi/sh-Z2VfnFh8/default.jpg
youtube,"Esta decisión la toma el primer ministro Benjamín Netanyahu, según su versión, ya que se trataría de una forma de preservar la integridad de sus connacionales, tras un incidente en la ciudad de Alejandría en el que habrían fallecido dos ciudadanos de su país.


Director General: Juan José del Castillo - El Jota
Productor General: Lorenzo Vallejo PG01
Ent
Oct2023PA",,92131,"{'comment_count': '400', 'like_count': '6115', 'view_count': '91731'}",Prensa Alternativa - El Jota,,2023-10-08 19:45:08,,https://www.youtube.com/watch?v=_daaiFNZK0Y,https://i.ytimg.com/vi/_daaiFNZK0Y/default.jpg
youtube,,,12936,"{'comment_count': '16', 'like_count': '699', 'view_count': '12920'}",DREAMEA TAMIL,,2023-10-08 14:44:04,,https://www.youtube.com/watch?v=KiBlh_x7tt4,https://i.ytimg.com/vi/KiBlh_x7tt4/default.jpg
youtube,,,2996,"{'comment_count': '114', 'like_count': '151', 'view_count': '2882'}",CoEditzMass (coconism),,2023-10-08 03:40:42,,https://www.youtube.com/watch?v=I3sslKuKx2U,https://i.ytimg.com/vi/I3sslKuKx2U/default.jpg
youtube,,,1454799,"{'comment_count': '1895', 'like_count': '30395', 'view_count': '1452904'}",Sabi inspires,,2023-10-07 16:38:59,,https://www.youtube.com/watch?v=8JEkUM509RE,https://i.ytimg.com/vi/8JEkUM509RE/default.jpg
youtube,,,5,"{'comment_count': '0', 'like_count': '1', 'view_count': '5'}",Moriah Zell,,2023-10-07 19:24:27,,https://www.youtube.com/watch?v=GBy80TcvitQ,https://i.ytimg.com/vi/GBy80TcvitQ/default.jpg
youtube,"Gran golpe de Israel a Hamas: La aviación israelí destruye en segundos los sistemas defensa de Gaza!
#ucrania 
#rusia 
#noticias de guerra
#noticias de nosotros
#ejercítio EE.UU
#noticias del Reino Unido
#biden
#putin
#armada 
#ejército
#fuerzasaereas
#noticias 
#militar  
#defensa 
#ruso 
#misiles 
#cohete  
#destructor 
#marina 
#EE.UU.  
#ejército 
#mar negro 
#ultimasnoticias 
#ejército  
#f-35 
#su-35 
#su-30 
#f-16 
#s- 300 
#s-400 
#defensaaérea 
#cuartelgeneral 
#golpe 
#huelga 
#otan  
#militar  
#estadounidense 
#militarruso 
#militarchino
#israel 
#gazal",,38244,"{'comment_count': '37', 'like_count': '350', 'view_count': '38207'}",Secret Brief,,2023-10-07 20:45:13,,https://www.youtube.com/watch?v=DqbGyaFyU8o,https://i.ytimg.com/vi/DqbGyaFyU8o/default.jpg
youtube,,,3495,"{'comment_count': '41', 'like_count': '53', 'view_count': '3454'}",Japan Countryball ,,2023-10-08 16:00:27,,https://www.youtube.com/watch?v=MvYLb2-4iE8,https://i.ytimg.com/vi/MvYLb2-4iE8/default.jpg
youtube,"Instagram▶ instagram.com/hadisoleimani__
__________________

The Zionist regime is dying    
 🗣️ Imam Khamenei
     
                    Hash - Tags
#imamkhamenei #palestine #alaqsa #hezbollah #irani #shia  #iraniforce #rehbertv #rehber #khamenei_ir #power  #shianealiع  #khamenai #khamenei #israel  #iranvsisrael #islam  #alaqsamosque #hamasattack #freepalestine #hussaini #ayatollahkhamenei #leader #standwithpalestine #gaza #gazaunderattack 
#اسلام #فلسطين #فلسطين_48 #فلسطینی  #الاقصیٰ #مسجد_اقصیٰ #طوفان_الأقصى #ایران #رہبر_معظم #رہبر  #امام_خامنه_ای #امام_زمان  #سید_علی_خامنه_ای #رهبر_انقلاب #القدس #حسینی #لبنان #حماس  #لبيك_ياحسين",,246,"{'comment_count': '4', 'like_count': '59', 'view_count': '242'}",Mehraj_Edits,,2023-10-08 18:39:32,,https://www.youtube.com/watch?v=fk9wtOzVAMI,https://i.ytimg.com/vi/fk9wtOzVAMI/default.jpg
